date,state,fips,cases_state,deaths_state,cases_national,deaths_national
2020-05-16,New Jersey,34,145089,10249,1474748,88724
2020-05-16,New Mexico,35,5847,259,1474748,88724
2020-05-16,New York,36,353136,27953,1474748,88724
2020-05-16,North Carolina,37,18009,671,1474748,88724
2020-05-16,North Dakota,38,1848,42,1474748,88724
2020-05-16,Northern Mariana Islands,69,21,2,1474748,88724
2020-05-16,Ohio,39,27476,1610,1474748,88724
2020-05-16,Oklahoma,40,5237,288,1474748,88724
2020-05-16,Oregon,41,3612,137,1474748,88724
2020-05-16,Pennsylvania,42,65228,4490,1474748,88724
2020-05-16,Puerto Rico,72,2589,122,1474748,88724
2020-05-16,Rhode Island,44,12434,489,1474748,88724
2020-05-16,South Carolina,45,8661,380,1474748,88724
2020-05-16,South Dakota,46,3959,44,1474748,88724
2020-05-16,Tennessee,47,17204,292,1474748,88724
2020-05-16,Texas,48,47866,1330,1474748,88724
2020-05-16,Utah,49,7068,78,1474748,88724
2020-05-16,Vermont,50,934,53,1474748,88724
2020-05-16,Virgin Islands,78,69,6,1474748,88724
2020-05-16,Virginia,51,29679,1002,1474748,88724
2020-05-16,Washington,53,19336,1015,1474748,88724
2020-05-16,West Virginia,54,1470,65,1474748,88724
2020-05-16,Wisconsin,55,12551,453,1474748,88724
2020-05-16,Wyoming,56,741,7,1474748,88724
2020-05-17,Alabama,1,11771,488,1493761,89568
2020-05-17,Alaska,2,396,8,1493761,89568
2020-05-17,Arizona,4,13937,680,1493761,89568
2020-05-17,Arkansas,5,4759,98,1493761,89568
2020-05-17,California,6,80366,3290,1493761,89568
2020-05-17,Colorado,8,21909,1215,1493761,89568
2020-05-17,Connecticut,9,37419,3408,1493761,89568
2020-05-17,Delaware,10,7670,290,1493761,89568
2020-05-17,District of Columbia,11,7123,383,1493761,89568
2020-05-17,Florida,12,45580,1972,1493761,89568
2020-05-17,Georgia,13,35954,1584,1493761,89568
2020-05-17,Guam,66,1123,6,1493761,89568
2020-05-17,Hawaii,15,630,17,1493761,89568
2020-05-17,Idaho,16,2421,73,1493761,89568
2020-05-17,Illinois,17,94360,4198,1493761,89568
2020-05-17,Indiana,18,28419,1751,1493761,89568
2020-05-17,Iowa,19,14651,351,1493761,89568
2020-05-17,Kansas,20,8066,189,1493761,89568
2020-05-17,Kentucky,21,7793,346,1493761,89568
2020-05-17,Louisiana,22,34498,2491,1493761,89568
2020-05-17,Maine,23,1687,70,1493761,89568
2020-05-17,Maryland,24,38920,1992,1493761,89568
2020-05-17,Massachusetts,25,86010,5797,1493761,89568
2020-05-17,Michigan,26,51054,4891,1493761,89568
2020-05-17,Minnesota,27,15677,731,1493761,89568
2020-05-17,Mississippi,28,11296,521,1493761,89568
2020-05-17,Missouri,29,11069,601,1493761,89568
2020-05-17,Montana,30,468,16,1493761,89568
2020-05-17,Nebraska,31,10348,129,1493761,89568
2020-05-17,Nevada,32,6935,350,1493761,89568
2020-05-17,New Hampshire,33,3596,172,1493761,89568
2020-05-17,New Jersey,34,146334,10356,1493761,89568
2020-05-17,New Mexico,35,5938,265,1493761,89568
2020-05-17,New York,36,355037,28168,1493761,89568
2020-05-17,North Carolina,37,18537,679,1493761,89568
2020-05-17,North Dakota,38,1900,43,1493761,89568
2020-05-17,Northern Mariana Islands,69,21,2,1493761,89568
2020-05-17,Ohio,39,27925,1625,1493761,89568
2020-05-17,Oklahoma,40,5310,288,1493761,89568
2020-05-17,Oregon,41,3623,137,1493761,89568
2020-05-17,Pennsylvania,42,65745,4504,1493761,89568
2020-05-17,Puerto Rico,72,2646,123,1493761,89568
2020-05-17,Rhode Island,44,12674,499,1493761,89568
2020-05-17,South Carolina,45,8816,385,1493761,89568
2020-05-17,South Dakota,46,3987,44,1493761,89568
2020-05-17,Tennessee,47,17391,293,1493761,89568
2020-05-17,Texas,48,48828,1356,1493761,89568
2020-05-17,Utah,49,7238,80,1493761,89568
2020-05-17,Vermont,50,940,54,1493761,89568
2020-05-17,Virgin Islands,78,69,6,1493761,89568
2020-05-17,Virginia,51,30383,1009,1493761,89568
2020-05-17,Washington,53,19514,1016,1493761,89568
2020-05-17,West Virginia,54,1492,67,1493761,89568
2020-05-17,Wisconsin,55,12754,453,1493761,89568
2020-05-17,Wyoming,56,754,8,1493761,89568
2020-05-18,Alabama,1,12086,489,1515585,90414
2020-05-18,Alaska,2,399,8,1515585,90414
2020-05-18,Arizona,4,14170,686,1515585,90414
2020-05-18,Arkansas,5,4813,100,1515585,90414
2020-05-18,California,6,81943,3322,1515585,90414
2020-05-18,Colorado,8,22174,1224,1515585,90414
2020-05-18,Connecticut,9,38116,3449,1515585,90414
2020-05-18,Delaware,10,7869,297,1515585,90414
2020-05-18,District of Columbia,11,7270,392,1515585,90414
2020-05-18,Florida,12,46434,1996,1515585,90414
2020-05-18,Georgia,13,36634,1624,1515585,90414
2020-05-18,Guam,66,1123,6,1515585,90414
2020-05-18,Hawaii,15,630,17,1515585,90414
2020-05-18,Idaho,16,2455,74,1515585,90414
2020-05-18,Illinois,17,96778,4257,1515585,90414
2020-05-18,Indiana,18,28897,1765,1515585,90414
2020-05-18,Iowa,19,14955,355,1515585,90414
2020-05-18,Kansas,20,8439,190,1515585,90414
2020-05-18,Kentucky,21,8041,354,1515585,90414
2020-05-18,Louisiana,22,34832,2563,1515585,90414
2020-05-18,Maine,23,1713,71,1515585,90414
2020-05-18,Maryland,24,39882,2023,1515585,90414
2020-05-18,Massachusetts,25,87052,5862,1515585,90414
2020-05-18,Michigan,26,51853,4915,1515585,90414
2020-05-18,Minnesota,27,16372,740,1515585,90414
2020-05-18,Mississippi,28,11432,528,1515585,90414
2020-05-18,Missouri,29,11225,609,1515585,90414
2020-05-18,Montana,30,470,16,1515585,90414
2020-05-18,Nebraska,31,10625,132,1515585,90414
2020-05-18,Nevada,32,7059,364,1515585,90414
2020-05-18,New Hampshire,33,3652,172,1515585,90414
2020-05-18,New Jersey,34,148039,10435,1515585,90414
2020-05-18,New Mexico,35,6096,270,1515585,90414
2020-05-18,New York,36,356278,28302,1515585,90414
2020-05-18,North Carolina,37,19121,684,1515585,90414
2020-05-18,North Dakota,38,1931,44,1515585,90414
2020-05-18,Northern Mariana Islands,69,21,2,1515585,90414
2020-05-18,Ohio,39,28455,1657,1515585,90414
2020-05-18,Oklahoma,40,5398,288,1515585,90414
2020-05-18,Oregon,41,3687,138,1515585,90414
2020-05-18,Pennsylvania,42,66676,4560,1515585,90414
2020-05-18,Puerto Rico,72,2710,124,1515585,90414
2020-05-18,Rhode Island,44,12795,506,1515585,90414
2020-05-18,South Carolina,45,8942,391,1515585,90414
2020-05-18,South Dakota,46,4027,44,1515585,90414
2020-05-18,Tennessee,47,17767,296,1515585,90414
2020-05-18,Texas,48,49788,1362,1515585,90414
2020-05-18,Utah,49,7384,80,1515585,90414
2020-05-18,Vermont,50,940,54,1515585,90414
2020-05-18,Virgin Islands,78,69,6,1515585,90414
2020-05-18,Virginia,51,31132,1014,1515585,90414
2020-05-18,Washington,53,19756,1020,1515585,90414
2020-05-18,West Virginia,54,1502,68,1515585,90414
2020-05-18,Wisconsin,55,12912,459,1515585,90414
2020-05-18,Wyoming,56,766,10,1515585,90414
2020-05-19,Alabama,1,12376,504,1536554,91934
2020-05-19,Alaska,2,399,8,1536554,91934
2020-05-19,Arizona,4,14566,704,1536554,91934
2020-05-19,Arkansas,5,4923,102,1536554,91934
2020-05-19,California,6,83981,3422,1536554,91934
2020-05-19,Colorado,8,22454,1257,1536554,91934
2020-05-19,Connecticut,9,38430,3472,1536554,91934
2020-05-19,Delaware,10,8037,304,1536554,91934
2020-05-19,District of Columbia,11,7434,400,1536554,91934
2020-05-19,Florida,12,46936,2051,1536554,91934
2020-05-19,Georgia,13,37214,1650,1536554,91934
2020-05-19,Guam,66,1123,6,1536554,91934
2020-05-19,Hawaii,15,631,17,1536554,91934
2020-05-19,Idaho,16,2476,77,1536554,91934
2020-05-19,Illinois,17,98298,4399,1536554,91934
2020-05-19,Indiana,18,29402,1824,1536554,91934
2020-05-19,Iowa,19,15296,367,1536554,91934
2020-05-19,Kansas,20,8488,193,1536554,91934
2020-05-19,Kentucky,21,8205,369,1536554,91934
2020-05-19,Louisiana,22,35161,2581,1536554,91934
2020-05-19,Maine,23,1741,73,1536554,91934
2020-05-19,Maryland,24,41664,2081,1536554,91934
2020-05-19,Massachusetts,25,87925,5938,1536554,91934
2020-05-19,Michigan,26,52337,5017,1536554,91934
2020-05-19,Minnesota,27,17038,757,1536554,91934
2020-05-19,Mississippi,28,11704,554,1536554,91934
2020-05-19,Missouri,29,11369,631,1536554,91934
2020-05-19,Montana,30,471,16,1536554,91934
2020-05-19,Nebraska,31,10846,136,1536554,91934
2020-05-19,Nevada,32,7169,373,1536554,91934
2020-05-19,New Hampshire,33,3721,182,1536554,91934
2020-05-19,New Jersey,34,149013,10586,1536554,91934
2020-05-19,New Mexico,35,6192,276,1536554,91934
2020-05-19,New York,36,357757,28437,1536554,91934
2020-05-19,North Carolina,37,19762,711,1536554,91934
2020-05-19,North Dakota,38,1994,45,1536554,91934
2020-05-19,Northern Mariana Islands,69,21,2,1536554,91934
2020-05-19,Ohio,39,28953,1720,1536554,91934
2020-05-19,Oklahoma,40,5489,294,1536554,91934
2020-05-19,Oregon,41,3726,140,1536554,91934
2020-05-19,Pennsylvania,42,67404,4675,1536554,91934
2020-05-19,Puerto Rico,72,2805,124,1536554,91934
2020-05-19,Rhode Island,44,12951,532,1536554,91934
2020-05-19,South Carolina,45,9056,399,1536554,91934
2020-05-19,South Dakota,46,4085,46,1536554,91934
2020-05-19,Tennessee,47,18301,301,1536554,91934
2020-05-19,Texas,48,51080,1405,1536554,91934
2020-05-19,Utah,49,7530,88,1536554,91934
2020-05-19,Vermont,50,944,54,1536554,91934
2020-05-19,Virgin Islands,78,69,6,1536554,91934
2020-05-19,Virginia,51,32129,1041,1536554,91934
2020-05-19,Washington,53,19988,1042,1536554,91934
2020-05-19,West Virginia,54,1514,68,1536554,91934
2020-05-19,Wisconsin,55,13200,467,1536554,91934
2020-05-19,Wyoming,56,776,10,1536554,91934
2020-05-20,Alabama,1,13052,522,1559620,93411
2020-05-20,Alaska,2,402,8,1559620,93411
2020-05-20,Arizona,4,14897,747,1559620,93411
2020-05-20,Arkansas,5,5003,107,1559620,93411
2020-05-20,California,6,86125,3514,1559620,93411
2020-05-20,Colorado,8,22769,1299,1559620,93411
2020-05-20,Connecticut,9,39017,3529,1559620,93411
2020-05-20,Delaware,10,8194,310,1559620,93411
2020-05-20,District of Columbia,11,7551,407,1559620,93411
2020-05-20,Florida,12,47463,2095,1559620,93411
2020-05-20,Georgia,13,38162,1672,1559620,93411
2020-05-20,Guam,66,1134,6,1559620,93411
2020-05-20,Hawaii,15,633,17,1559620,93411
2020-05-20,Idaho,16,2506,77,1559620,93411
2020-05-20,Illinois,17,100713,4547,1559620,93411
2020-05-20,Indiana,18,29986,1864,1559620,93411
2020-05-20,Iowa,19,15868,400,1559620,93411
2020-05-20,Kansas,20,8661,197,1559620,93411
2020-05-20,Kentucky,21,8336,381,1559620,93411
2020-05-20,Louisiana,22,35439,2608,1559620,93411
2020-05-20,Maine,23,1819,73,1559620,93411
2020-05-20,Maryland,24,42442,2123,1559620,93411
2020-05-20,Massachusetts,25,88970,6066,1559620,93411
2020-05-20,Michigan,26,52988,5060,1559620,93411
2020-05-20,Minnesota,27,17679,786,1559620,93411
2020-05-20,Mississippi,28,11967,570,1559620,93411
2020-05-20,Missouri,29,11510,643,1559620,93411
2020-05-20,Montana,30,478,16,1559620,93411
2020-05-20,Nebraska,31,11119,141,1559620,93411
2020-05-20,Nevada,32,7301,378,1559620,93411
2020-05-20,New Hampshire,33,3868,190,1559620,93411
2020-05-20,New Jersey,34,150399,10747,1559620,93411
2020-05-20,New Mexico,35,6338,283,1559620,93411
2020-05-20,New York,36,359235,28540,1559620,93411
2020-05-20,North Carolina,37,20221,721,1559620,93411
2020-05-20,North Dakota,38,2095,49,1559620,93411
2020-05-20,Northern Mariana Islands,69,21,2,1559620,93411
2020-05-20,Ohio,39,29437,1781,1559620,93411
2020-05-20,Oklahoma,40,5532,299,1559620,93411
2020-05-20,Oregon,41,3801,144,1559620,93411
2020-05-20,Pennsylvania,42,68151,4794,1559620,93411
2020-05-20,Puerto Rico,72,2866,125,1559620,93411
2020-05-20,Rhode Island,44,13356,538,1559620,93411
2020-05-20,South Carolina,45,9175,407,1559620,93411
2020-05-20,South Dakota,46,4177,46,1559620,93411
2020-05-20,Tennessee,47,18534,309,1559620,93411
2020-05-20,Texas,48,52369,1443,1559620,93411
2020-05-20,Utah,49,7717,90,1559620,93411
2020-05-20,Vermont,50,944,54,1559620,93411
2020-05-20,Virgin Islands,78,69,6,1559620,93411
2020-05-20,Virginia,51,32888,1074,1559620,93411
2020-05-20,Washington,53,20110,1045,1559620,93411
2020-05-20,West Virginia,54,1567,69,1559620,93411
2020-05-20,Wisconsin,55,13779,481,1559620,93411
2020-05-20,Wyoming,56,787,11,1559620,93411
2020-05-21,Alabama,1,13414,529,1585352,94722
2020-05-21,Alaska,2,402,8,1585352,94722
2020-05-21,Arizona,4,15315,763,1585352,94722
2020-05-21,Arkansas,5,5458,110,1585352,94722
2020-05-21,California,6,88488,3624,1585352,94722
2020-05-21,Colorado,8,23161,1310,1585352,94722
2020-05-21,Connecticut,9,39208,3582,1585352,94722
2020-05-21,Delaware,10,8386,317,1585352,94722
2020-05-21,District of Columbia,11,7788,412,1585352,94722
2020-05-21,Florida,12,48667,2143,1585352,94722
2020-05-21,Georgia,13,38969,1749,1585352,94722
2020-05-21,Guam,66,1134,6,1585352,94722
2020-05-21,Hawaii,15,637,17,1585352,94722
2020-05-21,Idaho,16,2534,77,1585352,94722
2020-05-21,Illinois,17,102995,4634,1585352,94722
2020-05-21,Indiana,18,30673,1913,1585352,94722
2020-05-21,Iowa,19,16170,414,1585352,94722
2020-05-21,Kansas,20,8771,199,1585352,94722
2020-05-21,Kentucky,21,8475,393,1585352,94722
2020-05-21,Louisiana,22,36627,2629,1585352,94722
2020-05-21,Maine,23,1877,73,1585352,94722
2020-05-21,Maryland,24,43645,2159,1585352,94722
2020-05-21,Massachusetts,25,90084,6148,1585352,94722
2020-05-21,Michigan,26,53468,5129,1585352,94722
2020-05-21,Minnesota,27,18209,818,1585352,94722
2020-05-21,Mississippi,28,12222,580,1585352,94722
2020-05-21,Missouri,29,11657,670,1585352,94722
2020-05-21,Montana,30,479,16,1585352,94722
2020-05-21,Nebraska,31,11423,148,1585352,94722
2020-05-21,Nevada,32,7404,381,1585352,94722
2020-05-21,New Hampshire,33,3935,199,1585352,94722
2020-05-21,New Jersey,34,151472,10843,1585352,94722
2020-05-21,New Mexico,35,6472,294,1585352,94722
2020-05-21,New York,36,361313,28663,1585352,94722
2020-05-21,North Carolina,37,20934,734,1585352,94722
2020-05-21,North Dakota,38,2229,51,1585352,94722
2020-05-21,Northern Mariana Islands,69,22,2,1585352,94722
2020-05-21,Ohio,39,30168,1836,1585352,94722
2020-05-21,Oklahoma,40,5680,304,1585352,94722
2020-05-21,Oregon,41,3817,145,1585352,94722
2020-05-21,Pennsylvania,42,69252,4887,1585352,94722
2020-05-21,Puerto Rico,72,2913,126,1585352,94722
2020-05-21,Rhode Island,44,13571,556,1585352,94722
2020-05-21,South Carolina,45,9379,416,1585352,94722
2020-05-21,South Dakota,46,4177,47,1585352,94722
2020-05-21,Tennessee,47,18970,313,1585352,94722
2020-05-21,Texas,48,53441,1480,1585352,94722
2020-05-21,Utah,49,7876,92,1585352,94722
2020-05-21,Vermont,50,950,54,1585352,94722
2020-05-21,Virgin Islands,78,69,6,1585352,94722
2020-05-21,Virginia,51,34116,1099,1585352,94722
2020-05-21,Washington,53,20280,1054,1585352,94722
2020-05-21,West Virginia,54,1603,71,1585352,94722
2020-05-21,Wisconsin,55,14172,487,1585352,94722
2020-05-21,Wyoming,56,801,12,1585352,94722
2020-05-22,Alabama,1,13670,541,1609147,96010
2020-05-22,Alaska,2,404,8,1609147,96010
2020-05-22,Arizona,4,15608,775,1609147,96010
2020-05-22,Arkansas,5,5612,113,1609147,96010
2020-05-22,California,6,90801,3690,1609147,96010
2020-05-22,Colorado,8,23456,1324,1609147,96010
2020-05-22,Connecticut,9,39640,3637,1609147,96010
2020-05-22,Delaware,10,8529,322,1609147,96010
2020-05-22,District of Columbia,11,7893,418,1609147,96010
2020-05-22,Florida,12,49443,2189,1609147,96010
2020-05-22,Georgia,13,39734,1779,1609147,96010
2020-05-22,Guam,66,1134,6,1609147,96010
2020-05-22,Hawaii,15,632,17,1609147,96010
2020-05-22,Idaho,16,2595,79,1609147,96010
2020-05-22,Illinois,17,105710,4740,1609147,96010
2020-05-22,Indiana,18,31165,1941,1609147,96010
2020-05-22,Iowa,19,16510,441,1609147,96010
2020-05-22,Kansas,20,9068,200,1609147,96010
2020-05-22,Kentucky,21,8688,398,1609147,96010
2020-05-22,Louisiana,22,37048,2669,1609147,96010
2020-05-22,Maine,23,1948,75,1609147,96010
2020-05-22,Maryland,24,44539,2207,1609147,96010
2020-05-22,Massachusetts,25,90889,6228,1609147,96010
2020-05-22,Michigan,26,53865,5158,1609147,96010
2020-05-22,Minnesota,27,19014,851,1609147,96010
2020-05-22,Mississippi,28,12624,596,1609147,96010
2020-05-22,Missouri,29,11797,680,1609147,96010
2020-05-22,Montana,30,479,16,1609147,96010
2020-05-22,Nebraska,31,11661,149,1609147,96010
2020-05-22,Nevada,32,7531,387,1609147,96010
2020-05-22,New Hampshire,33,4014,204,1609147,96010
2020-05-22,New Jersey,34,152719,10985,1609147,96010
2020-05-22,New Mexico,35,6625,302,1609147,96010
2020-05-22,New York,36,362991,28802,1609147,96010
2020-05-22,North Carolina,37,21661,754,1609147,96010
2020-05-22,North Dakota,38,2317,52,1609147,96010
2020-05-22,Northern Mariana Islands,69,22,2,1609147,96010
2020-05-22,Ohio,39,30795,1872,1609147,96010
2020-05-22,Oklahoma,40,5849,307,1609147,96010
2020-05-22,Oregon,41,3864,147,1609147,96010
2020-05-22,Pennsylvania,42,70305,5032,1609147,96010
2020-05-22,Puerto Rico,72,3030,126,1609147,96010
2020-05-22,Rhode Island,44,13736,579,1609147,96010
2020-05-22,South Carolina,45,9638,419,1609147,96010
2020-05-22,South Dakota,46,4356,50,1609147,96010
2020-05-22,Tennessee,47,19364,315,1609147,96010
2020-05-22,Texas,48,54369,1498,1609147,96010
2020-05-22,Utah,49,8057,93,1609147,96010
2020-05-22,Vermont,50,952,54,1609147,96010
2020-05-22,Virgin Islands,78,69,6,1609147,96010
2020-05-22,Virginia,51,34925,1136,1609147,96010
2020-05-22,Washington,53,20526,1061,1609147,96010
2020-05-22,West Virginia,54,1705,72,1609147,96010
2020-05-22,Wisconsin,55,14768,496,1609147,96010
2020-05-22,Wyoming,56,803,12,1609147,96010
2020-05-23,Alabama,1,14149,549,1631416,97059
2020-05-23,Alaska,2,409,8,1631416,97059
2020-05-23,Arizona,4,16040,799,1631416,97059
2020-05-23,Arkansas,5,5775,115,1631416,97059
2020-05-23,California,6,92815,3768,1631416,97059
2020-05-23,Colorado,8,23932,1327,1631416,97059
2020-05-23,Connecticut,9,40022,3675,1631416,97059
2020-05-23,Delaware,10,8690,324,1631416,97059
2020-05-23,District of Columbia,11,7966,427,1631416,97059
2020-05-23,Florida,12,50119,2232,1631416,97059
2020-05-23,Georgia,13,40408,1794,1631416,97059
2020-05-23,Guam,66,1134,6,1631416,97059
2020-05-23,Hawaii,15,633,17,1631416,97059
2020-05-23,Idaho,16,2626,79,1631416,97059
2020-05-23,Illinois,17,108100,4817,1631416,97059
2020-05-23,Indiana,18,31674,1964,1631416,97059
2020-05-23,Iowa,19,16898,446,1631416,97059
2020-05-23,Kansas,20,9119,200,1631416,97059
2020-05-23,Kentucky,21,8812,399,1631416,97059
2020-05-23,Louisiana,22,37165,2683,1631416,97059
2020-05-23,Maine,23,2013,77,1631416,97059
2020-05-23,Maryland,24,45608,2243,1631416,97059
2020-05-23,Massachusetts,25,91662,6304,1631416,97059
2020-05-23,Michigan,26,54304,5223,1631416,97059
2020-05-23,Minnesota,27,19854,861,1631416,97059
2020-05-23,Mississippi,28,13005,616,1631416,97059
2020-05-23,Missouri,29,11922,685,1631416,97059
2020-05-23,Montana,30,479,16,1631416,97059
2020-05-23,Nebraska,31,11988,150,1631416,97059
2020-05-23,Nevada,32,7769,392,1631416,97059
2020-05-23,New Hampshire,33,4089,208,1631416,97059
2020-05-23,New Jersey,34,153104,11081,1631416,97059
2020-05-23,New Mexico,35,6795,308,1631416,97059
2020-05-23,New York,36,364745,28900,1631416,97059
2020-05-23,North Carolina,37,22731,763,1631416,97059
2020-05-23,North Dakota,38,2365,52,1631416,97059
2020-05-23,Northern Mariana Islands,69,22,2,1631416,97059
2020-05-23,Ohio,39,31408,1956,1631416,97059
2020-05-23,Oklahoma,40,5960,311,1631416,97059
2020-05-23,Oregon,41,3888,147,1631416,97059
2020-05-23,Pennsylvania,42,71102,5121,1631416,97059
2020-05-23,Puerto Rico,72,3100,127,1631416,97059
2020-05-23,Rhode Island,44,13952,597,1631416,97059
2020-05-23,South Carolina,45,9895,425,1631416,97059
2020-05-23,South Dakota,46,4468,50,1631416,97059
2020-05-23,Tennessee,47,19765,325,1631416,97059
2020-05-23,Texas,48,55451,1522,1631416,97059
2020-05-23,Utah,49,8260,97,1631416,97059
2020-05-23,Vermont,50,954,54,1631416,97059
2020-05-23,Virgin Islands,78,69,6,1631416,97059
2020-05-23,Virginia,51,35725,1158,1631416,97059
2020-05-23,Washington,53,20740,1062,1631416,97059
2020-05-23,West Virginia,54,1729,72,1631416,97059
2020-05-23,Wisconsin,55,15196,507,1631416,97059
2020-05-23,Wyoming,56,813,12,1631416,97059
2020-05-24,Alabama,1,14478,551,1651447,97679
2020-05-24,Alaska,2,409,8,1651447,97679
2020-05-24,Arizona,4,16339,800,1651447,97679
2020-05-24,Arkansas,5,5922,116,1651447,97679
2020-05-24,California,6,94743,3790,1651447,97679
2020-05-24,Colorado,8,24140,1332,1651447,97679
2020-05-24,Connecticut,9,40468,3693,1651447,97679
2020-05-24,Delaware,10,8809,326,1651447,97679
2020-05-24,District of Columbia,11,8110,432,1651447,97679
2020-05-24,Florida,12,50859,2236,1651447,97679
2020-05-24,Georgia,13,40989,1799,1651447,97679
2020-05-24,Guam,66,1135,6,1651447,97679
2020-05-24,Hawaii,15,633,17,1651447,97679
2020-05-24,Idaho,16,2650,79,1651447,97679
2020-05-24,Illinois,17,110541,4884,1651447,97679
2020-05-24,Indiana,18,32151,1976,1651447,97679
2020-05-24,Iowa,19,17434,456,1651447,97679
2020-05-24,Kansas,20,9135,200,1651447,97679
2020-05-24,Kentucky,21,8842,399,1651447,97679
2020-05-24,Louisiana,22,37293,2690,1651447,97679
2020-05-24,Maine,23,2055,78,1651447,97679
2020-05-24,Maryland,24,46919,2277,1651447,97679
2020-05-24,Massachusetts,25,92675,6372,1651447,97679
2020-05-24,Michigan,26,54616,5228,1651447,97679
2020-05-24,Minnesota,27,20582,878,1651447,97679
2020-05-24,Mississippi,28,13252,625,1651447,97679
2020-05-24,Missouri,29,12114,689,1651447,97679
2020-05-24,Montana,30,479,16,1651447,97679
2020-05-24,Nebraska,31,12133,153,1651447,97679
2020-05-24,Nevada,32,7886,394,1651447,97679
2020-05-24,New Hampshire,33,4149,209,1651447,97679
2020-05-24,New Jersey,34,154154,11133,1651447,97679
2020-05-24,New Mexico,35,6943,317,1651447,97679
2020-05-24,New York,36,366346,29046,1651447,97679
2020-05-24,North Carolina,37,23231,771,1651447,97679
2020-05-24,North Dakota,38,2418,53,1651447,97679
2020-05-24,Northern Mariana Islands,69,22,2,1651447,97679
2020-05-24,Ohio,39,31911,1969,1651447,97679
2020-05-24,Oklahoma,40,6037,311,1651447,97679
2020-05-24,Oregon,41,3927,148,1651447,97679
2020-05-24,Pennsylvania,42,71656,5145,1651447,97679
2020-05-24,Puerto Rico,72,3189,127,1651447,97679
2020-05-24,Rhode Island,44,14065,608,1651447,97679
2020-05-24,South Carolina,45,10096,435,1651447,97679
2020-05-24,South Dakota,46,4563,50,1651447,97679
2020-05-24,Tennessee,47,20116,332,1651447,97679
2020-05-24,Texas,48,56050,1533,1651447,97679
2020-05-24,Utah,49,8392,97,1651447,97679
2020-05-24,Vermont,50,956,54,1651447,97679
2020-05-24,Virgin Islands,78,69,6,1651447,97679
2020-05-24,Virginia,51,36220,1170,1651447,97679
2020-05-24,Washington,53,20989,1069,1651447,97679
2020-05-24,West Virginia,54,1771,72,1651447,97679
2020-05-24,Wisconsin,55,15573,510,1651447,97679
2020-05-24,Wyoming,56,813,12,1651447,97679
2020-05-25,Alabama,1,14986,566,1670547,98189
2020-05-25,Alaska,2,412,8,1670547,98189
2020-05-25,Arizona,4,16561,806,1670547,98189
2020-05-25,Arkansas,5,6029,117,1670547,98189
2020-05-25,California,6,97017,3808,1670547,98189
2020-05-25,Colorado,8,24256,1333,1670547,98189
2020-05-25,Connecticut,9,40873,3742,1670547,98189
2020-05-25,Delaware,10,8965,332,1670547,98189
2020-05-25,District of Columbia,11,8225,440,1670547,98189
2020-05-25,Florida,12,51738,2251,1670547,98189
2020-05-25,Georgia,13,41414,1820,1670547,98189
2020-05-25,Guam,66,1135,6,1670547,98189
2020-05-25,Hawaii,15,633,17,1670547,98189
2020-05-25,Idaho,16,2664,79,1670547,98189
2020-05-25,Illinois,17,112248,4912,1670547,98189
2020-05-25,Indiana,18,32489,1984,1670547,98189
2020-05-25,Iowa,19,17628,460,1670547,98189
2020-05-25,Kansas,20,9272,201,1670547,98189
2020-05-25,Kentucky,21,8899,403,1670547,98189
2020-05-25,Louisiana,22,37916,2690,1670547,98189
2020-05-25,Maine,23,2074,78,1670547,98189
2020-05-25,Maryland,24,47754,2302,1670547,98189
2020-05-25,Massachusetts,25,93271,6416,1670547,98189
2020-05-25,Michigan,26,54816,5240,1670547,98189
2020-05-25,Minnesota,27,21324,890,1670547,98189
2020-05-25,Mississippi,28,13458,635,1670547,98189
2020-05-25,Missouri,29,12296,694,1670547,98189
2020-05-25,Montana,30,479,16,1670547,98189
2020-05-25,Nebraska,31,12354,155,1670547,98189
2020-05-25,Nevada,32,7959,396,1670547,98189
2020-05-25,New Hampshire,33,4197,210,1670547,98189
2020-05-25,New Jersey,34,155092,11144,1670547,98189
2020-05-25,New Mexico,35,7026,320,1670547,98189
2020-05-25,New York,36,367625,29138,1670547,98189
2020-05-25,North Carolina,37,23997,780,1670547,98189
2020-05-25,North Dakota,38,2457,54,1670547,98189
2020-05-25,Northern Mariana Islands,69,22,2,1670547,98189
2020-05-25,Ohio,39,32477,1987,1670547,98189
2020-05-25,Oklahoma,40,6090,313,1670547,98189
2020-05-25,Oregon,41,3949,148,1670547,98189
2020-05-25,Pennsylvania,42,72356,5159,1670547,98189
2020-05-25,Puerto Rico,72,3260,129,1670547,98189
2020-05-25,Rhode Island,44,14065,608,1670547,98189
2020-05-25,South Carolina,45,10178,440,1670547,98189
2020-05-25,South Dakota,46,4586,50,1670547,98189
2020-05-25,Tennessee,47,20533,334,1670547,98189
2020-05-25,Texas,48,56490,1536,1670547,98189
2020-05-25,Utah,49,8521,98,1670547,98189
2020-05-25,Vermont,50,962,54,1670547,98189
2020-05-25,Virgin Islands,78,69,6,1670547,98189
2020-05-25,Virginia,51,37703,1207,1670547,98189
2020-05-25,Washington,53,21265,1076,1670547,98189
2020-05-25,West Virginia,54,1782,73,1670547,98189
2020-05-25,Wisconsin,55,15857,514,1670547,98189
2020-05-25,Wyoming,56,843,12,1670547,98189
2020-05-26,Alabama,1,15650,580,1689440,98936
2020-05-26,Alaska,2,416,8,1689440,98936
